1231;481;4;138;Belgium
1281;240;14;217;United Kingdom
1333;207;8;233;Brazil
1018;253;5;274;Germany
1385;255;19;276;Germany
1438;121;10;165;Brazil
1432;222;4;158;Germany
1033;364;5;214;United Kingdom
1005;485;18;118;Belgium
1116;466;12;217;Brazil
1396;146;8;135;Brazil
1179;405;3;243;Germany
1434;461;18;151;Germany
1008;207;9;192;Brazil
1491;117;12;161;United Kingdom
1188;244;5;243;United Kingdom
1298;232;4;118;Brazil
1147;429;9;278;Germany
1242;458;10;139;United Kingdom
1176;365;10;285;United Kingdom
1229;136;19;183;United Kingdom
1101;244;18;147;Belgium
1087;132;6;229;Brazil
1102;472;6;235;Brazil
1448;336;12;177;Brazil
1318;479;9;140;Germany
1182;490;14;216;Belgium
1299;489;19;132;Brazil
1270;466;16;265;Brazil
1109;315;5;259;Brazil
1122;113;4;158;United Kingdom
1102;402;8;225;Germany
1129;418;15;277;Germany
1194;414;4;276;Belgium
1488;186;17;125;Germany
1006;279;15;109;Germany
1368;240;8;281;Germany
1181;471;5;111;Germany
1401;324;5;202;Brazil
1455;149;14;299;Belgium
1484;267;7;155;Germany
1106;145;9;291;United Kingdom
1085;256;13;207;United Kingdom
1027;185;14;186;Germany
1242;325;18;245;Germany
1104;176;13;105;Germany
1361;125;15;114;Brazil
1132;253;6;141;Germany
1172;190;12;150;Belgium
1212;107;13;297;Brazil
1051;441;18;261;Belgium
1110;181;8;276;Brazil
1260;378;13;209;Germany
1038;196;13;218;United Kingdom
1142;112;3;182;Brazil
1033;312;13;219;Brazil
1028;433;7;294;United Kingdom
1179;305;16;104;Brazil
1147;371;13;292;United Kingdom
1304;352;5;172;United Kingdom
1188;355;7;211;Belgium
1229;464;7;136;Brazil
1292;272;8;259;Brazil
1449;106;6;132;United Kingdom
1154;236;7;257;Germany
1097;106;9;257;United Kingdom
1488;499;10;297;Belgium
1430;299;3;146;Germany
1232;482;10;199;Belgium
1047;373;14;124;Belgium
1011;389;6;198;Germany
1092;171;7;221;Germany
1156;156;15;209;Germany
1455;461;8;206;United Kingdom
1244;302;3;150;Belgium
1277;241;4;261;Brazil
1448;389;6;151;Belgium
1426;123;12;161;Germany
1462;204;8;124;Belgium
1287;398;19;147;United Kingdom
1328;126;3;270;Brazil
1408;468;3;214;Germany
1152;198;6;222;Belgium
1383;488;11;286;Belgium
1206;418;9;288;Brazil
1080;285;3;216;Belgium
1310;316;19;162;Germany
1031;131;7;157;Germany
1383;215;5;111;United Kingdom
1338;379;15;263;Brazil
1065;422;16;230;Germany
1454;443;7;238;Brazil
1300;481;16;145;Germany
1222;392;16;123;Germany
1475;243;11;166;United Kingdom
1433;403;15;134;Brazil
1014;282;18;160;Brazil
1005;255;13;264;Belgium
1078;402;19;150;Belgium
1328;139;12;119;Brazil
1077;376;9;135;Brazil
1161;413;4;286;Belgium
1432;300;12;149;Germany
1392;398;11;120;Germany
1114;252;3;225;United Kingdom
1324;250;8;168;United Kingdom
1133;180;12;244;Germany
1461;143;13;168;Belgium
1035;289;15;132;Brazil
1220;254;8;158;Germany
1023;263;15;292;United Kingdom
1271;397;14;112;Brazil
1159;427;12;233;Brazil
1089;355;19;251;Belgium
1156;390;16;213;Germany
1330;216;16;111;Belgium
1251;453;18;292;Brazil
1174;221;19;172;Belgium
1401;126;7;267;Germany
1459;442;9;289;United Kingdom
1154;443;14;256;Brazil
1012;229;17;138;United Kingdom
1216;189;7;196;United Kingdom
1094;429;13;194;Brazil
1137;195;14;214;Belgium
1419;463;11;280;Belgium
1197;133;18;221;Brazil
1425;370;6;286;Brazil
1340;481;9;235;Germany
1186;432;8;287;United Kingdom
1064;259;3;115;Belgium
1145;473;4;132;Germany
1222;182;7;214;Belgium
1289;494;9;296;United Kingdom
1372;329;6;151;Germany
1354;104;3;148;United Kingdom
1132;237;4;157;Belgium
1249;385;6;243;Brazil
1059;363;12;136;Brazil
1419;463;10;256;Germany
1269;106;9;131;Belgium
1491;324;13;157;Brazil
1220;236;19;124;Brazil
1355;258;17;163;Brazil
1117;355;4;211;United Kingdom
1340;390;3;105;Brazil
1100;346;3;117;Germany
1324;364;10;208;United Kingdom
1424;196;16;123;Germany
1350;208;9;191;United Kingdom
1195;489;3;141;Germany
1367;219;13;118;Belgium
1026;205;18;296;Belgium
1136;142;3;120;Brazil
1023;104;16;233;United Kingdom
1043;275;8;253;United Kingdom
1310;239;17;108;Germany
1342;158;17;199;Brazil
1044;392;15;177;Germany
1375;429;7;253;Brazil
1077;372;4;191;Germany
1251;111;3;141;United Kingdom
1447;485;17;232;Brazil
1215;400;17;204;Brazil
1055;251;13;161;United Kingdom
1353;162;16;117;United Kingdom
1435;362;18;275;Brazil
1100;201;18;122;Germany
1028;188;18;240;Germany
1171;177;17;236;Germany
1226;125;13;244;Belgium
1339;256;14;210;Brazil
1411;274;3;273;Germany
1379;162;9;154;United Kingdom
1176;323;7;129;Brazil
1384;441;18;221;United Kingdom
1269;423;19;148;Germany
1310;475;9;122;Germany
1185;151;10;239;Germany
1375;487;13;215;Brazil
1141;415;14;110;Brazil
1043;370;4;208;Belgium
1023;361;3;153;Brazil
1390;196;17;177;Brazil
1160;425;19;206;Germany
1175;432;10;237;Belgium
1051;379;19;101;United Kingdom
1383;173;15;247;United Kingdom
1211;114;5;276;Germany
1250;267;11;230;Germany
1430;238;14;174;United Kingdom
1260;411;12;270;Germany
1200;392;4;270;Germany
1254;243;3;210;United Kingdom
1335;322;6;166;Belgium
1451;291;8;179;Germany
1395;452;13;294;Belgium
1009;361;5;230;Germany
1421;391;18;119;United Kingdom
1168;269;6;288;Belgium
1189;318;10;170;United Kingdom
1459;316;9;253;Brazil
1281;393;5;170;Germany
1231;154;6;281;Belgium
1345;375;4;293;Brazil
1175;362;19;254;Belgium
1029;236;4;163;United Kingdom
1234;356;11;173;Brazil
1438;244;15;182;Brazil
1390;239;6;282;Belgium
1294;116;17;269;United Kingdom
1259;234;7;143;Brazil
1337;279;17;188;Germany
1284;378;17;133;Belgium
1375;143;16;127;Belgium
1264;429;18;200;United Kingdom
1334;248;19;158;Brazil
1398;241;5;128;Belgium
1395;489;9;230;Germany
1195;421;19;181;United Kingdom
1322;436;7;183;Brazil
1015;150;12;140;Brazil
1209;218;7;164;Germany
1385;228;5;283;Germany
1446;397;13;107;United Kingdom
1367;103;16;150;United Kingdom
1050;140;8;171;Brazil
1435;402;17;190;Germany
1375;230;19;105;United Kingdom
1145;239;7;279;Brazil
1151;310;15;281;Belgium
1342;393;10;257;United Kingdom
1220;184;17;133;Brazil
1251;279;12;118;Germany
1464;172;10;173;Belgium
1319;479;17;128;Belgium
1430;169;4;255;Germany
1399;131;15;208;United Kingdom
1380;139;18;251;Brazil
1495;130;6;101;Belgium
1187;305;8;153;Belgium
1296;307;13;176;United Kingdom
1415;315;12;242;United Kingdom
1023;311;4;239;Germany
1102;282;18;222;Germany
1126;124;19;152;Germany
1238;438;12;209;United Kingdom
1005;181;15;255;Germany
1161;328;19;104;Germany
1236;134;14;171;Belgium
1208;465;12;258;Germany
1019;416;6;291;Belgium
1346;138;18;143;Germany
1021;309;5;192;United Kingdom
1153;424;17;102;Belgium
1061;239;7;197;Brazil
1327;161;8;162;Belgium
1434;378;9;252;Germany
1259;394;12;121;Brazil
1063;304;14;157;Brazil
1457;141;8;186;Belgium
1390;221;19;256;United Kingdom
1227;285;14;115;Germany
1003;431;4;291;United Kingdom
1264;273;13;144;Belgium
1177;337;9;163;Belgium
1061;229;9;138;Brazil
1353;411;10;248;Belgium
1219;289;19;224;Brazil
1394;317;12;242;United Kingdom
1155;163;10;179;Belgium
1060;421;17;240;Belgium
1123;315;4;172;United Kingdom
1363;141;15;175;United Kingdom
1188;257;13;170;Brazil
1124;171;7;239;Belgium
1397;321;8;128;Belgium
1395;195;13;297;United Kingdom
1361;337;9;258;Belgium
1035;357;14;144;Belgium
1081;401;11;289;Brazil
1466;440;19;224;United Kingdom
1450;355;5;121;Brazil
1277;147;10;229;Germany
1217;217;5;114;United Kingdom
1004;337;10;292;Germany
1417;382;14;194;Germany
1019;257;11;201;Brazil
1364;171;13;193;United Kingdom
1406;423;10;241;Germany
1077;452;11;175;Germany
1326;441;4;295;Brazil
1244;215;12;266;United Kingdom
1455;366;9;295;Belgium
1298;341;3;146;United Kingdom
1437;287;3;268;United Kingdom
1145;248;17;260;United Kingdom
1382;439;11;132;Brazil
1262;165;8;191;United Kingdom
1095;276;14;288;Germany
1132;423;5;230;Germany
1348;368;4;118;Brazil
1392;228;19;175;Belgium
1096;239;4;222;Belgium
1399;264;10;292;Belgium
1021;414;14;158;Germany
1143;445;13;233;Belgium
1398;432;7;275;Belgium
1420;228;12;141;United Kingdom
1459;119;16;173;Brazil
1200;427;6;158;Brazil
1138;393;9;238;United Kingdom
1339;475;14;134;Germany
1208;365;11;129;United Kingdom
1376;284;19;296;Belgium
1467;288;5;283;United Kingdom
1130;128;10;274;United Kingdom
1274;108;3;143;Belgium
1323;237;6;230;Germany
1386;131;7;185;Germany
1216;472;10;178;United Kingdom
1140;461;6;177;United Kingdom
1324;338;19;277;United Kingdom
1328;200;13;200;Belgium
1278;470;9;274;Belgium
1219;141;19;133;Brazil
1241;152;19;284;Belgium
1153;148;7;230;Brazil
1385;383;14;246;Germany
1282;256;17;184;Germany
1380;155;7;138;United Kingdom
1296;175;16;282;Belgium
1446;286;15;227;Germany
1368;466;10;197;United Kingdom
1314;377;18;179;Brazil
1045;260;5;160;Germany
1482;493;15;164;Belgium
1479;449;13;271;United Kingdom
1310;296;4;113;Germany
1345;317;17;292;United Kingdom
1098;328;5;211;Brazil
1210;203;5;225;United Kingdom
1069;303;3;264;Belgium
1118;463;5;143;United Kingdom
1348;385;18;249;United Kingdom
1063;166;14;204;United Kingdom
1060;337;18;206;United Kingdom
1363;367;19;230;Germany
1296;480;13;180;Brazil
1173;287;19;172;Belgium
1101;145;3;154;Brazil
1429;356;11;237;United Kingdom
1123;273;14;135;Germany
1456;114;4;243;Brazil
1313;243;19;201;United Kingdom
1340;370;3;217;Germany
1043;395;17;212;United Kingdom
1282;385;14;279;Belgium
1112;387;5;273;Brazil
1367;101;13;184;Brazil
1287;430;12;250;United Kingdom
1091;285;11;184;United Kingdom
1386;222;7;221;Germany
1411;111;3;235;United Kingdom
1298;171;13;142;Brazil
1215;164;3;193;Germany
1385;218;3;209;Germany
1143;267;13;156;United Kingdom
1354;338;9;298;Germany
1358;171;5;158;Germany
1336;445;17;191;Belgium
1313;122;17;247;Brazil
1190;443;14;170;Germany
1469;106;10;191;United Kingdom
1010;193;18;170;United Kingdom
1080;444;7;162;Germany
1476;290;12;266;Brazil
1428;356;3;166;Belgium
1208;135;15;108;United Kingdom
1465;225;9;124;Germany
1028;204;17;137;United Kingdom
1191;361;17;122;United Kingdom
1225;457;6;270;Brazil
1403;156;10;299;Brazil
1378;172;14;297;Brazil
1147;314;11;203;Brazil
1397;156;16;123;Brazil
1370;252;5;246;Belgium
1193;204;16;191;United Kingdom
1331;156;9;167;Brazil
1361;227;3;243;Brazil
1351;138;8;230;Belgium
1042;138;15;270;United Kingdom
1270;349;12;216;Germany
1066;278;13;299;United Kingdom
1248;374;12;282;Brazil
1282;188;5;166;Belgium
1060;441;14;109;Belgium
1279;475;15;179;Brazil
1074;175;17;256;Belgium
1237;310;17;280;United Kingdom
1119;397;3;242;Germany
1295;433;12;194;United Kingdom
1226;438;8;123;Belgium
1399;312;7;100;Belgium
1498;319;11;166;Brazil
1493;425;8;224;Brazil
1164;258;3;150;United Kingdom
1361;402;9;262;United Kingdom
1408;381;9;182;Belgium
1319;439;10;171;United Kingdom
1058;177;5;122;Brazil
1283;148;16;259;United Kingdom
1127;473;10;137;United Kingdom
1335;474;14;241;Belgium
1374;374;13;198;Brazil
1058;115;9;200;Brazil
1432;241;12;266;Brazil
1257;405;16;134;Germany
1012;172;4;162;Brazil
1410;297;8;174;Brazil
1381;259;10;184;Germany
1466;425;11;164;Brazil
1401;191;4;120;Belgium
1481;272;16;245;Belgium
1015;243;17;296;Brazil
1433;459;7;231;Germany
1414;380;12;189;Belgium
1178;329;17;287;Germany
1111;327;4;139;Brazil
1122;153;9;135;Belgium
1105;123;13;291;Belgium
1324;236;10;246;United Kingdom
1112;326;11;248;Belgium
1400;365;18;173;Brazil
1144;329;19;104;Brazil
1152;156;15;196;Brazil
1121;222;16;152;Brazil
1200;183;16;167;Germany
1298;215;19;131;United Kingdom
1442;389;4;151;Brazil
1420;497;18;245;Brazil
1056;188;15;268;Germany
1028;326;10;179;Germany
1058;312;5;115;Belgium
1050;243;6;182;Brazil
1335;276;13;287;Belgium
1450;338;8;106;Belgium
1165;345;14;155;Belgium
1458;388;8;120;Belgium
1278;427;16;226;Belgium
1411;124;17;188;Brazil
1194;389;7;196;Germany
1463;254;19;253;United Kingdom
1426;411;11;297;Germany
1470;416;13;188;Brazil
1395;323;4;155;Germany
1283;247;19;245;Germany
1011;446;11;203;Germany
1267;365;8;270;Brazil
1346;247;6;197;United Kingdom
1343;435;14;230;Brazil
1176;331;7;176;Germany
1251;390;9;121;Germany
1398;370;4;246;Germany
1232;188;16;158;Belgium
1002;370;17;150;Brazil
1159;147;12;137;United Kingdom
1239;391;16;113;United Kingdom
1473;242;7;174;Germany
1351;465;8;134;Brazil
1173;176;6;121;United Kingdom
1426;321;15;288;Brazil
1204;231;15;241;United Kingdom
1062;262;12;287;Belgium
1078;285;4;135;Brazil
1432;423;16;264;Belgium
1122;294;11;170;United Kingdom
1095;292;14;174;United Kingdom
1422;219;9;130;Belgium
1047;327;18;230;Belgium
1218;267;17;290;Belgium
1068;300;7;292;Brazil
1257;471;9;185;United Kingdom
1212;313;11;112;Brazil
1210;368;13;239;Germany
1231;255;3;292;Belgium
1109;421;16;131;United Kingdom
1164;427;4;207;Belgium
1190;181;17;262;Belgium
1292;361;6;229;Germany
1184;455;19;132;Belgium
1101;381;11;140;United Kingdom
1231;119;13;194;Brazil
1041;272;12;269;Belgium
1243;310;16;223;Brazil
1409;318;7;241;United Kingdom
1197;118;12;219;Brazil
1190;339;10;216;United Kingdom
1209;309;18;107;Germany
1464;178;7;171;Belgium
1052;350;18;267;Brazil
1256;399;3;210;United Kingdom
1262;209;14;150;Belgium
1076;154;12;124;Brazil
1328;455;10;267;Belgium
1445;356;15;277;Belgium
1249;322;14;207;United Kingdom
1208;325;19;163;Germany
1290;289;8;155;Belgium
1382;150;7;280;United Kingdom
1337;279;4;134;Germany
1085;417;8;240;United Kingdom
1390;241;11;193;Brazil
1038;123;9;166;Belgium
1373;130;18;147;United Kingdom
1379;417;6;177;Brazil
1174;143;10;155;Belgium
1236;129;5;131;Germany
1452;128;16;147;Brazil
1274;338;15;213;Germany
1092;344;17;211;Germany
1090;135;6;278;Germany
1125;466;7;251;United Kingdom
1214;422;14;161;Germany
1326;485;3;233;Belgium
1414;217;11;256;Belgium
1086;221;9;159;United Kingdom
1363;424;16;253;Brazil
1291;206;11;234;Germany
1499;270;7;234;Germany
1073;429;14;270;Belgium
1455;328;17;190;Belgium
1032;334;16;251;United Kingdom
1271;475;16;168;Brazil
1211;122;16;190;Brazil
1063;442;9;284;United Kingdom
1090;467;10;299;Belgium
1224;348;12;151;Germany
1227;418;14;238;Belgium
1443;189;10;198;Brazil
1037;426;4;131;Belgium
1258;305;6;171;Brazil
1245;149;14;113;United Kingdom
1161;144;9;231;United Kingdom
1474;304;17;235;Brazil
1326;245;3;173;Belgium
1294;435;18;146;Germany
1030;282;5;279;United Kingdom
1269;189;9;142;United Kingdom
1249;477;14;224;Germany
1218;204;3;282;Germany
1287;101;5;115;Brazil
1255;272;15;263;Germany
1309;414;18;284;Brazil
1295;398;9;115;Germany
1258;163;13;276;Germany
1334;462;4;288;United Kingdom
1065;213;19;191;Belgium
1064;358;11;141;Germany
1196;243;16;241;Belgium
1113;331;7;101;Belgium
1489;468;16;100;Germany
1309;280;15;169;Germany
1402;287;18;143;Brazil
1121;415;6;118;Germany
1347;272;12;240;Brazil
1181;340;11;108;Brazil
1364;254;15;150;Germany
1370;440;14;130;Germany
1222;120;15;129;Brazil
1346;135;18;242;United Kingdom
1018;365;6;289;Germany
1079;389;9;160;United Kingdom
1025;179;3;120;United Kingdom
1074;241;17;192;United Kingdom
1489;223;3;217;Belgium
1006;414;16;284;Brazil
1031;178;13;137;United Kingdom
1443;155;10;137;Belgium
1145;291;3;115;United Kingdom
1284;171;16;280;Germany
1338;192;19;227;Germany
1317;231;13;260;United Kingdom
1421;153;15;286;United Kingdom
1338;206;6;166;United Kingdom
1219;286;9;180;United Kingdom
1405;469;10;214;Germany
1303;299;7;187;United Kingdom
1349;267;6;133;Germany
1100;212;18;201;United Kingdom
1499;442;3;114;Brazil
1212;190;6;188;Brazil
1306;231;18;286;Brazil
1038;223;10;148;Belgium
1211;473;16;252;Germany
1453;276;4;264;Germany
1412;274;6;104;United Kingdom
1131;157;4;136;Brazil
1498;382;14;113;United Kingdom
1473;172;3;180;United Kingdom
1238;456;15;256;Brazil
1289;327;13;135;United Kingdom
1139;315;19;283;Germany
1388;351;16;260;Belgium
1074;153;16;215;Germany
1474;142;6;249;Germany
1330;219;12;162;United Kingdom
1195;268;15;280;Brazil
1124;345;3;132;Germany
1471;418;17;163;Germany
1341;312;3;275;Belgium
1220;446;5;273;Belgium
1420;392;3;114;Germany
1112;381;5;192;Brazil
1437;463;17;200;United Kingdom
1142;395;11;141;Brazil
1088;244;7;189;Belgium
1137;491;7;151;Germany
1493;481;11;254;United Kingdom
1268;253;7;106;United Kingdom
1271;489;8;143;Germany
1196;341;15;273;Brazil
1284;176;9;131;Germany
1190;331;3;195;Germany
1028;248;9;175;United Kingdom
1309;344;4;144;Brazil
1028;438;17;120;Brazil
1340;428;12;114;Germany
1338;139;7;252;Brazil
1472;187;10;108;Brazil
1275;284;19;241;Belgium
1324;439;5;176;Germany
1090;256;4;111;Germany
1214;420;5;228;Germany
1205;357;7;147;Germany
1397;417;3;136;United Kingdom
1022;398;11;230;United Kingdom
1196;463;16;287;Brazil
1036;209;6;170;Brazil
1336;438;19;115;Brazil
1107;275;4;217;Germany
1307;452;16;240;Belgium
1392;483;14;244;United Kingdom
1127;314;5;223;Belgium
1465;267;17;176;Brazil
1291;204;15;229;Belgium
1285;245;13;272;Germany
1009;499;13;114;Brazil
1490;227;18;192;Brazil
1338;421;10;185;United Kingdom
1250;247;14;275;Brazil
1274;259;11;241;Belgium
1032;129;12;229;Germany
1352;137;5;135;Brazil
1490;270;6;183;Belgium
1367;358;7;120;Germany
1027;145;16;282;Brazil
1069;408;4;174;Germany
1185;320;11;126;Germany
1328;299;14;103;Germany
1342;363;10;227;United Kingdom
1288;191;16;167;Belgium
1246;493;17;141;United Kingdom
1132;460;15;249;United Kingdom
1113;253;18;172;Belgium
1383;172;9;241;Germany
1254;154;11;187;Brazil
1314;225;4;250;Belgium
1161;347;15;297;Belgium
1451;154;4;148;Germany
1127;278;18;188;Belgium
1072;302;4;237;United Kingdom
1104;447;9;191;Belgium
1078;172;5;207;Germany
1356;360;12;113;Germany
1472;380;17;241;Belgium
1450;230;16;241;Brazil
1017;406;14;222;Germany
1097;291;10;138;Brazil
1328;176;9;122;Brazil
1438;195;18;288;Brazil
1457;471;8;170;Germany
1190;324;6;134;Germany
1485;207;14;203;Brazil
1275;131;6;262;Brazil
1177;474;5;138;Brazil
1445;376;19;173;United Kingdom
1105;186;15;140;Brazil
1215;170;8;176;Brazil
1282;321;6;175;Belgium
1264;214;13;129;Germany
1188;378;13;154;United Kingdom
1153;171;6;268;Germany
1079;261;6;165;Belgium
1149;346;13;116;United Kingdom
1258;467;10;219;Belgium
1148;251;5;185;Germany
1080;261;13;172;United Kingdom
1362;458;13;133;Brazil
1135;205;6;155;United Kingdom
1215;340;6;291;United Kingdom
1305;239;10;118;Germany
1237;125;3;296;United Kingdom
1226;158;19;261;Belgium
1473;277;16;194;Brazil
1439;114;6;161;United Kingdom
1091;343;6;235;United Kingdom
1353;259;11;159;Brazil
1207;352;13;131;Germany
1196;108;3;161;Brazil
1017;336;14;114;Belgium
1076;286;5;143;Belgium
1008;463;16;140;Belgium
1317;174;6;148;Brazil
1030;356;17;264;Germany
1296;261;15;251;United Kingdom
1206;128;13;139;Germany
1311;305;11;268;Germany
1464;233;19;135;Brazil
1105;219;13;245;Germany
1122;418;6;233;Germany
1347;241;8;269;Germany
1447;320;11;188;Germany
1276;200;8;248;Germany
1006;145;10;288;United Kingdom
1118;167;7;144;Germany
1228;333;17;115;Belgium
1030;405;4;105;Brazil
1485;178;7;266;Belgium
1234;248;10;205;Germany
1064;102;5;107;Belgium
1478;494;19;237;United Kingdom
1389;117;16;205;United Kingdom
1465;123;8;131;Belgium
1460;310;12;216;Germany
1334;271;12;217;United Kingdom
1483;149;7;242;Brazil
1244;352;14;258;United Kingdom
1123;478;5;215;Brazil
1010;402;12;111;Germany
1389;484;12;292;Germany
1210;220;14;102;United Kingdom
1469;215;5;163;Brazil
1225;437;6;217;United Kingdom
1194;379;4;206;Germany
1161;126;3;285;Germany
1423;318;16;274;Brazil
1012;482;9;123;Germany
1103;325;9;191;United Kingdom
1305;150;5;283;Belgium
1455;348;19;134;Germany
1205;345;16;226;Brazil
1323;203;19;145;United Kingdom
1165;301;15;263;United Kingdom
1134;203;5;173;Germany
1467;258;15;212;Belgium
1080;224;4;152;Germany
1493;189;15;177;Belgium
1410;409;17;291;Belgium
1416;246;14;271;Brazil
1196;316;16;287;Brazil
1322;202;10;161;United Kingdom
1305;256;10;236;Brazil
1402;329;11;222;Brazil
1456;301;16;103;Germany
1082;144;12;124;Brazil
1065;490;16;155;Brazil
1430;209;12;161;Belgium
1149;325;15;201;United Kingdom
1454;301;17;242;United Kingdom
1220;331;17;132;Belgium
1272;169;11;200;Brazil
1002;457;7;120;Belgium
1231;217;10;176;Belgium
1334;406;7;111;Belgium
1044;349;8;225;Belgium
1230;325;19;118;Brazil
1046;375;10;222;Belgium
1031;103;10;181;United Kingdom
1088;153;4;154;United Kingdom
1237;333;14;267;United Kingdom
1066;406;6;288;Belgium
1494;446;5;267;Germany
1211;345;7;286;Germany
1464;368;12;190;Germany
1365;385;15;178;Germany
1416;129;18;284;Brazil
1477;118;12;107;Germany
1183;353;11;204;Brazil
1079;270;5;106;Belgium
1045;129;13;157;Brazil
1009;415;10;115;Belgium
1419;253;8;215;Brazil
1003;392;14;248;United Kingdom
1462;467;9;294;Brazil
1205;203;6;261;United Kingdom
1249;461;14;190;Germany
1398;288;9;137;Belgium
1036;373;19;120;Belgium
1172;247;4;232;United Kingdom
1081;391;17;146;United Kingdom
1042;331;6;216;United Kingdom
1392;201;4;144;Belgium
1244;174;11;161;Belgium
1108;216;9;165;United Kingdom
1217;203;19;115;United Kingdom
1214;248;5;227;Germany
1279;225;17;286;Belgium
1061;324;19;216;United Kingdom
1174;272;7;210;United Kingdom
1221;242;6;235;United Kingdom
1085;464;18;193;Brazil
1145;189;16;113;United Kingdom
1132;446;19;147;Belgium
1457;265;3;205;Belgium
1169;247;8;232;Germany
1402;155;9;138;Brazil
1294;365;19;227;Belgium
1495;335;16;160;United Kingdom
1420;371;15;137;Germany
1251;151;7;121;United Kingdom
1069;416;7;126;Brazil
1348;366;6;104;Germany
1372;103;19;284;United Kingdom
1302;112;12;280;United Kingdom
1039;142;7;187;Brazil
1429;460;14;264;United Kingdom
1008;345;12;199;United Kingdom
1241;159;16;181;Germany
1088;460;17;294;Belgium
1005;450;11;158;Brazil
1390;123;3;118;United Kingdom
1287;138;15;269;Germany
1070;497;9;268;Brazil
1192;410;16;202;Germany
1252;115;16;202;United Kingdom
1187;129;13;285;Brazil
1486;208;8;281;Brazil
1071;123;19;230;Brazil
1428;222;14;256;Brazil
1413;341;5;272;Germany
1295;431;4;196;Germany
1164;144;7;248;Brazil
1194;379;19;129;United Kingdom
1068;177;18;284;United Kingdom
1112;189;5;125;United Kingdom
1111;328;17;287;Belgium
1208;138;14;166;United Kingdom
1316;160;19;157;Brazil
1394;407;10;236;Germany
1445;436;18;276;Germany
1458;457;12;195;United Kingdom
1299;180;13;254;Belgium
1122;468;19;231;Belgium
1472;446;9;233;United Kingdom
1140;218;14;231;United Kingdom
1051;403;18;284;Brazil
1312;309;12;262;Belgium
1415;176;5;197;Germany
1220;419;7;286;Brazil
1020;447;8;195;Belgium
1296;450;4;197;Belgium
1438;161;7;123;Belgium
1196;300;13;248;Brazil
1366;246;13;144;Germany
1051;201;13;232;Belgium
1479;285;6;227;Germany
1175;386;16;186;Belgium
1278;151;15;128;United Kingdom
1374;469;3;133;United Kingdom
1148;362;13;205;Belgium
1336;375;9;175;Brazil
1052;190;19;255;Belgium
1388;172;5;249;Germany
1111;315;11;141;Brazil
1157;495;4;251;Brazil
1257;288;17;173;Belgium
1340;437;13;297;Germany
1084;166;16;177;Brazil
1325;491;11;213;United Kingdom
1344;301;18;148;Brazil
1429;173;17;179;United Kingdom
1083;458;7;102;Belgium
1234;459;6;137;United Kingdom
1278;322;9;251;United Kingdom
1281;450;5;152;Brazil
1374;276;16;270;Belgium
1496;286;7;202;Belgium
1337;285;13;110;Brazil
1113;428;18;264;Germany
1282;347;5;256;Brazil
1144;285;8;107;Germany
1261;324;17;286;United Kingdom
1060;127;7;118;Brazil
1458;108;11;187;United Kingdom
1410;396;13;119;Brazil
1075;334;11;126;Germany
1457;416;11;264;Belgium
1218;485;11;111;United Kingdom
1474;494;9;255;United Kingdom
1322;138;15;140;Brazil
1449;165;19;287;Belgium
1357;318;15;192;United Kingdom
1239;374;16;105;Brazil
1285;489;11;187;Germany
1408;467;3;104;Belgium
1439;109;15;149;Belgium
1434;251;4;151;Belgium
1312;312;9;195;United Kingdom
1066;389;10;211;Brazil
1406;214;10;107;United Kingdom
1364;230;4;190;Brazil
1037;415;17;284;Brazil
1476;269;3;146;Belgium
1143;484;9;102;Brazil
1380;402;18;187;Germany
1154;189;9;204;United Kingdom
1303;261;14;104;United Kingdom
1451;149;11;293;Brazil
1101;194;17;204;United Kingdom
1161;258;14;118;Germany
1324;221;5;293;United Kingdom
1467;495;5;103;United Kingdom
1238;418;6;210;Germany
1251;220;5;194;Brazil
1264;110;16;256;Brazil
1233;376;10;268;United Kingdom
1017;320;5;123;Belgium
1216;324;7;238;Belgium
1175;305;15;149;Brazil
1095;292;16;205;United Kingdom
1198;344;3;238;Germany
1205;289;6;188;Germany
1031;289;15;271;United Kingdom
1141;246;3;269;Germany
1373;442;8;127;Germany
1012;189;12;255;United Kingdom
1482;128;18;211;Germany
1256;286;11;107;United Kingdom
1024;307;7;249;Brazil
1249;184;10;288;Belgium
1483;187;19;284;Germany
1307;186;4;145;Germany
1061;163;7;189;Germany
1375;178;5;220;United Kingdom
1441;355;16;186;United Kingdom
1054;333;7;256;United Kingdom
1092;134;19;190;Belgium
1191;468;7;235;Belgium
1335;205;3;144;Brazil
1152;157;6;214;Belgium
1235;158;10;270;United Kingdom
1344;301;13;211;United Kingdom
1085;215;16;137;United Kingdom
1074;353;14;294;Belgium
1130;133;4;137;Belgium
1462;477;12;113;Germany
1146;134;16;223;Brazil
1184;280;17;243;Germany
1043;103;4;175;Brazil
1450;381;8;234;United Kingdom
1362;491;7;113;United Kingdom
1250;423;9;168;Belgium
1089;333;8;280;Germany
1267;311;7;253;United Kingdom
1018;219;16;132;Belgium
1085;481;17;145;Brazil
1439;220;8;277;Germany
1049;426;16;118;Germany
1484;435;16;110;Belgium
1339;380;17;198;Germany
1155;211;8;210;Brazil
1423;387;9;290;Germany
1106;378;11;235;United Kingdom
1198;250;11;114;Brazil
1111;183;6;212;Belgium
1401;464;15;294;Belgium
1202;168;8;114;Belgium
1327;286;6;287;United Kingdom
1183;385;7;264;Belgium
